"","language_id","lemma","word_form"
"9076","ja","ます","ます"
"9077","ja","ます","ませ"
"9078","ja","れる","れ"
"9079","ja","れる","れる"
"9080","ja","せる","せ"
"9081","ja","せる","せる"
"9082","ja","みる","み"
"9083","ja","おる","おら"
"9084","ja","おる","おり"
"9085","ja","なる","なら"
"9086","ja","なる","なり"
"9087","ja","なる","なる"
"9088","ja","なる","なっ"
"9089","ja","する","せ"
"9090","ja","する","さ"
"9091","ja","する","す"
"9092","ja","する","し"
"9093","ja","する","する"
"9094","ja","たい","たく"
"9095","ja","たい","たい"
"9096","ja","ない","ん"
"9097","ja","ない","ず"
"9098","ja","ない","ない"
"9099","ja","ない","なく"
"9100","ja","ない","なけれ"
"9101","ja","ない","なかっ"
"9102","ja","いる","る"
"9103","ja","いる","い"
"9104","ja","いる","いる"
"9105","ja","いく","いき"
"9106","ja","いく","いっ"
"9107","ja","いく","いく"
"9108","ja","べし","べく"
"9109","ja","べし","べき"
"9110","ja","させる","させ"
"9111","ja","やすい","やすい"
"9112","ja","ようだ","よう"
"9113","ja","ようだ","ように"
"9114","ja","ようだ","ような"
"9115","ja","ようだ","ようだ"
"9116","ja","ようだ","ようで"
"9117","ja","すぎる","すぎ"
"9118","ja","くれる","くれ"
"9119","ja","くれる","くれる"
"9120","ja","もらう","もらい"
"9121","ja","もらう","もらっ"
"9122","ja","られる","られ"
"9123","ja","られる","られる"
"9124","ja","らしい","らしい"
"9125","ja","しまう","しまっ"
"9126","ja","しまう","しまう"
"9127","ja","しまう","しまい"
"9128","ja","でした","でした"
"9129","ja","そうだ","そうだ"
"9130","ja","そうだ","そうです"
"9131","ja","できる","でき"
"9132","ja","できる","できる"
"9133","ja","くださる","ください"
"9134","ja","いただく","いただき"
"9135","ja","なければ","なければ"
"9136","ja","かもしれる","かもしれ"
"9137","ja","出す","出し"
"9138","ja","出来る","出来"
"9139","ja","*可能*","れ"
"9140","ja","*可能*","け"
"9141","ja","*可能*","め"
"9142","ja","*可能*","せ"
"9143","ja","*可能*","え"
"9144","ja","*可能*","える"
"9145","ja","*可能*","れる"
"9146","ja","*可能*","める"
"9147","ja","*可能*","ける"
"9148","ja","始める","始め"
"9149","ja","来る","き"
"9150","ja","来る","くる"
"9151","ja","続ける","続け"
"9152","kk","бол","болып"
"9153","kk","баста","бастады"
"9154","kk","кет","кетті"
"9155","kk","жат","жатыр"
"9156","kk","е","емес"
"9157","kk","кел","келеді"
"9158","kk","бол","болды"
"9159","kk","е","еді"
"9160","kk","отыр","отыр"
"9161","kmr","bûn","bûye"
"9162","kmr","bûn","bûn"
"9163","kmr","bûn","bû"
"9164","kmr","hebûn","hebû"
"9165","kmr","bûn","dibe"
"9166","kmr","bûn","e"
"9167","kmr","bûn","ye"
"9168","kmr","hebûn","heye"
"9169","la","sum","erant"
"9170","la","sum","eram"
"9171","la","sum","erat"
"9172","la","sum","essemus"
"9173","la","sum","essent"
"9174","la","sum","essem"
"9175","la","sum","esses"
"9176","la","sum","esset"
"9177","la","sum","fuerint"
"9178","la","sum","fuerunt"
"9179","la","sum","fuerant"
"9180","la","sum","fui"
"9181","la","sum","fuerit"
"9182","la","sum","fuit"
"9183","la","sum","fuerat"
"9184","la","sum","fuisset"
"9185","la","sum","fuisse"
"9186","la","sum","futurum"
"9187","la","sum","estote"
"9188","la","sum","esto"
"9189","la","sum","erimus"
"9190","la","sum","sumus"
"9191","la","sum","eritis"
"9192","la","sum","estis"
"9193","la","sum","erunt"
"9194","la","sum","sunt"
"9195","la","dico","dicuntur"
"9196","la","facio","fiunt"
"9197","la","sum","ero"
"9198","la","sum","sum"
"9199","la","sum","eris"
"9200","la","sum","es"
"9201","la","sum","erit"
"9202","la","sum","est"
"9203","la","dico","dicitur"
"9204","la","efficio","efficitur"
"9205","la","facio","fit"
"9206","la","invenio","invenitur"
"9207","la","pono","ponitur"
"9208","la","significo","significatur"
"9209","la","video","videtur"
"9210","la","sum","simus"
"9211","la","sum","sitis"
"9212","la","sum","sint"
"9213","la","sum","sim"
"9214","la","sum","sis"
"9215","la","sum","sit"
"9216","la","dico","dicatur"
"9217","la","facio","fiat"
"9218","la","sum","fore"
"9219","la","sum","esse"
"9220","la","dico","dici"
"9221","la","facio","fieri"
"9222","nl","hebben","hadden"
"9223","nl","willen","wilden"
"9224","nl","worden","werden"
"9225","nl","zijn","waren"
"9226","nl","zullen","zouden"
"9227","nl","blijven","blijven"
"9228","nl","gaan","gaan"
"9229","nl","hebben","hebben"
"9230","nl","hoeven","hoeven"
"9231","nl","kunnen","kunnen"
"9232","nl","laten","laten"
"9233","nl","mogen","mogen"
"9234","nl","willen","willen"
"9235","nl","worden","worden"
"9236","nl","zijn","zijn"
"9237","nl","zullen","zullen"
"9238","nl","blijken","bleek"
"9239","nl","blijven","bleef"
"9240","nl","gaan","ging"
"9241","nl","hebben","had"
"9242","nl","heten","heette"
"9243","nl","komen","kwam"
"9244","nl","kunnen","kon"
"9245","nl","laten","liet"
"9246","nl","lijken","leek"
"9247","nl","mogen","mocht"
"9248","nl","willen","wilde"
"9249","nl","worden","werd"
"9250","nl","zijn","was"
"9251","nl","zullen","zou"
"9252","nl","blijken","blijkt"
"9253","nl","blijven","blijft"
"9254","nl","gaan","ga"
"9255","nl","gaan","gaat"
"9256","nl","hebben","heb"
"9257","nl","hebben","hebt"
"9258","nl","hebben","heeft"
"9259","nl","heten","heet"
"9260","nl","hoeven","hoeft"
"9261","nl","kunnen","kan"
"9262","nl","kunnen","kun"
"9263","nl","kunnen","kunt"
"9264","nl","laten","laat"
"9265","nl","lijken","lijkt"
"9266","nl","maken","maakt"
"9267","nl","mogen","mag"
"9268","nl","staan","staat"
"9269","nl","vinden","vind"
"9270","nl","willen","wil"
"9271","nl","worden","word"
"9272","nl","worden","wordt"
"9273","nl","zijn","ben"
"9274","nl","zijn","bent"
"9275","nl","zijn","is"
"9276","nl","zullen","zal"
"9277","nl","worden","geworden"
"9278","nl","zijn","geweest"
"9279","no","bli","bli"
"9280","no","bli","ble"
"9281","no","bli","blei"
"9282","no","burde","burde"
"9283","no","få","fekk"
"9284","no","få","fikk"
"9285","no","ha","ha"
"9286","no","ha","hadde"
"9287","no","kunne","kunna"
"9288","no","kunne","kunne"
"9289","no","måtte","måtte"
"9290","no","skulle","skulle"
"9291","no","være","var"
"9292","no","vere","var"
"9293","no","vilje","ville"
"9294","no","ville","ville"
"9295","no","bli","blir"
"9296","no","burde","bør"
"9297","no","få","får"
"9298","no","ha","har"
"9299","no","kunne","kan"
"9300","no","måtte","må"
"9301","no","skulle","skal"
"9302","no","være","er"
"9303","no","vere","er"
"9304","no","vilje","vil"
"9305","no","ville","vil"
"9306","no","få","få"
"9307","no","være","være"
"9308","no","vere","vera"
"9309","no","vere","vere"
"9310","no","bli","blitt"
"9311","no","få","fått"
"9312","no","være","vært"
"9313","no","vere","vore"
"9314","pl","być","byli"
"9315","pl","być","był"
"9316","pl","zostać","został"
"9317","pl","być","były"
"9318","pl","być","była"
"9319","pl","być","było"
"9320","pl","być","by"
"9321","pl","być","będziemy"
"9322","pl","być","śmy"
"9323","pl","być","będą"
"9324","pl","być","są"
"9325","pl","być","będę"
"9326","pl","być","em"
"9327","pl","być","m"
"9328","pl","być","jestem"
"9329","pl","być","eś"
"9330","pl","być","ś"
"9331","pl","być","będzie"
"9332","pl","być","jest"
"9333","pl","być","być"
"9334","pl","zostać","została"
"9335","pl","zostać","zostanie"
"9336","pt","_","acabou"
"9337","pt","_","chegou"
"9338","pt","_","começou"
"9339","pt","_","deve"
"9340","pt","_","devem"
"9341","pt","_","deverá"
"9342","pt","_","é"
"9343","pt","_","era"
"9344","pt","_","eram"
"9345","pt","_","está"
"9346","pt","_","estão"
"9347","pt","_","estar"
"9348","pt","_","estava"
"9349","pt","_","foi"
"9350","pt","_","for"
"9351","pt","_","foram"
"9352","pt","_","havia"
"9353","pt","_","irá"
"9354","pt","_","passou"
"9355","pt","_","pode"
"9356","pt","_","podem"
"9357","pt","_","poder"
"9358","pt","_","poderá"
"9359","pt","_","poderão"
"9360","pt","_","poderia"
"9361","pt","_","possa"
"9362","pt","_","são"
"9363","pt","_","seja"
"9364","pt","_","sejam"
"9365","pt","_","sendo"
"9366","pt","_","ser"
"9367","pt","_","será"
"9368","pt","_","serão"
"9369","pt","_","serem"
"9370","pt","_","seria"
"9371","pt","_","sido"
"9372","pt","_","tem"
"9373","pt","_","têm"
"9374","pt","_","tenha"
"9375","pt","_","ter"
"9376","pt","_","teria"
"9377","pt","_","tinha"
"9378","pt","_","vai"
"9379","pt","_","vamos"
"9380","pt","_","vão"
"9381","pt","_","vem"
"9382","pt","_","voltou"
"9383","pt","_","vou"
"9384","pt","ser","sido"
"9385","pt","dever","deveria"
"9386","pt","poder","poderia"
"9387","pt","ser","seria"
"9388","pt","ter","teria"
"9389","pt","estar","estamos"
"9390","pt","ir","vamos"
"9391","pt","poder","podemos"
"9392","pt","dever","deverão"
"9393","pt","estar","estarão"
"9394","pt","poder","poderão"
"9395","pt","ser","serão"
"9396","pt","estar","estavam"
"9397","pt","ser","eram"
"9398","pt","ter","tinham"
"9399","pt","ir","foram"
"9400","pt","ser","foram"
"9401","pt","dever","devem"
"9402","pt","estar","está"
"9403","pt","estar","estão"
"9404","pt","ir","vão"
"9405","pt","poder","podem"
"9406","pt","ser","são"
"9407","pt","ter","têm"
"9408","pt","estar","estava"
"9409","pt","haver","havia"
"9410","pt","ser","era"
"9411","pt","ter","tinha"
"9412","pt","ser","fui"
"9413","pt","estar","estou"
"9414","pt","dever","deverá"
"9415","pt","estar","estará"
"9416","pt","ir","irá"
"9417","pt","poder","poderá"
"9418","pt","ser","será"
"9419","pt","ter","terá"
"9420","pt","acabar","acabou"
"9421","pt","chegar","chegou"
"9422","pt","começar","começou"
"9423","pt","estar","esteve"
"9424","pt","ir","foi"
"9425","pt","passar","passou"
"9426","pt","ser","foi"
"9427","pt","voltar","voltou"
"9428","pt","acabar","acaba"
"9429","pt","começar","começa"
"9430","pt","continuar","continua"
"9431","pt","dever","deve"
"9432","pt","ir","vai"
"9433","pt","parecer","parece"
"9434","pt","poder","pode"
"9435","pt","ser","é"
"9436","pt","ter","tem"
"9437","pt","vir","vem"
"9438","pt","ser","sejam"
"9439","pt","ser","fosse"
"9440","pt","poder","possa"
"9441","pt","ser","for"
"9442","pt","estar","esteja"
"9443","pt","ser","seja"
"9444","pt","ter","tenha"
"9445","pt","ser","serem"
"9446","pt","ter","terem"
"9447","pt","estar","estar"
"9448","pt","ser","ser"
"9449","pt","ter","ter"
"9450","pt","vir","vir"
"9451","pt","ser","sendo"
"9452","pt","ter","tendo"
"9453","pt","vir","vindo"
"9454","pt","continuar","continuar"
"9455","ro","fi","fost"
"9456","ro","fi","fi"
"9457","ro","avea","am"
"9458","ro","avea","-am"
"9459","ro","vrea","vom"
"9460","ro","avea","ai"
"9461","ro","avea","ați"
"9462","ro","vrea","va"
"9463","ro","vrea","veți"
"9464","ro","fi","sunteți"
"9465","ro","fi","erau"
"9466","ro","avea","-ar"
"9467","ro","avea","au"
"9468","ro","avea","-au"
"9469","ro","vrea","vor"
"9470","ro","fi","sunt"
"9471","ro","avea","aș"
"9472","ro","avea","-aș"
"9473","ro","vrea","-va"
"9474","ro","vrea","voi"
"9475","ro","vrea","voiu"
"9476","ro","avea","-ai"
"9477","ro","vrea","vei"
"9478","ro","fi","era"
"9479","ro","fi","fu"
"9480","ro","fi","fusese"
"9481","ro","avea","a"
"9482","ro","avea","-a"
"9483","ro","avea","ar"
"9484","ro","avea","ară"
"9485","ro","fi","e"
"9486","ro","fi","-i"
"9487","ro","fi","iaste"
"9488","ro","vrea","o"
"9489","ro","fi","este"
"9490","ro","fi","fie"
"9491","ro","fi","fiind"
"9492","ru","это","это"
"9493","ru","_","была"
"9494","ru","быть","была"
"9495","ru","_","был"
"9496","ru","быть","был"
"9497","ru","быть","было"
"9498","ru","быть","будь"
"9499","ru","быть","будем"
"9500","ru","быть","будете"
"9501","ru","быть","есть"
"9502","ru","быть","будут"
"9503","ru","являться","являются"
"9504","ru","_","были"
"9505","ru","быть","были"
"9506","ru","быть","буду"
"9507","ru","быть","будешь"
"9508","ru","быть","будет"
"9509","ru","_","является"
"9510","ru","являться","является"
"9511","ru","быть","будучи"
"9512","ru","быть","быть"
"9513","sk","byť","boli"
"9514","sk","byť","nebol"
"9515","sk","byť","bol"
"9516","sk","byť","nebola"
"9517","sk","byť","bola"
"9518","sk","byť","bolo"
"9519","sk","byť","sme"
"9520","sk","byť","budeme"
"9521","sk","byť","ste"
"9522","sk","sto","ste"
"9523","sk","byť","sú"
"9524","sk","byť","budú"
"9525","sk","byť","som"
"9526","sk","byť","si"
"9527","sk","byť","je"
"9528","sk","byť","bude"
"9529","sk","byť","byť"
"9530","sk","by","by"
"9531","sl","biti","bil"
"9532","sl","biti","bilo"
"9533","sl","biti","bili"
"9534","sl","biti","bile"
"9535","sl","biti","bila"
"9536","sl","biti","bi"
"9537","sl","biti","sva"
"9538","sl","biti","bosta"
"9539","sl","biti","sta"
"9540","sl","biti","nismo"
"9541","sl","biti","bomo"
"9542","sl","biti","smo"
"9543","sl","biti","niste"
"9544","sl","biti","boste"
"9545","sl","biti","ste"
"9546","sl","biti","niso"
"9547","sl","biti","bodo"
"9548","sl","biti","so"
"9549","sl","biti","nisem"
"9550","sl","biti","bom"
"9551","sl","biti","sem"
"9552","sl","biti","boš"
"9553","sl","biti","si"
"9554","sl","biti","ni"
"9555","sl","biti","bo"
"9556","sl","biti","biti"
"9557","sl","biti","je"
"9558","sme","leat","leamaš"
"9559","sme","leat","lean"
"9560","sme","leat","leat"
"9561","sme","leat","ledje"
"9562","sme","leat","lei"
"9563","sme","leat","lea"
"9564","sr","biti","bile"
"9565","sr","biti","bila"
"9566","sr","biti","bili"
"9567","sr","biti","bio"
"9568","sr","biti","bilo"
"9569","sr","biti","smo"
"9570","sr","hteti","ćemo"
"9571","sr","biti","biće"
"9572","sr","biti","bi"
"9573","sr","biti","budu"
"9574","sr","biti","nisu"
"9575","sr","biti","su"
"9576","sr","hteti","će"
"9577","sr","hteti","neće"
"9578","sr","biti","sam"
"9579","sr","biti","bude"
"9580","sr","biti","je"
"9581","sr","biti","nije"
"9582","sr","biti","biti"
"9583","sv","vara","var"
"9584","sv","bli","blev"
"9585","sv","böra","borde"
"9586","sv","få","fick"
"9587","sv","ha","hade"
"9588","sv","kunna","kunde"
"9589","sv","skola","skulle"
"9590","sv","vilja","ville"
"9591","sv","behöva","behöver"
"9592","sv","bli","blir"
"9593","sv","böra","bör"
"9594","sv","få","får"
"9595","sv","ha","har"
"9596","sv","komma","kommer"
"9597","sv","kunna","kan"
"9598","sv","måste","måste"
"9599","sv","skola","ska"
"9600","sv","skola","skall"
"9601","sv","vara","är"
"9602","sv","vilja","vill"
"9603","sv","vara","vore"
"9604","sv","behöva","behöva"
"9605","sv","bli","bli"
"9606","sv","få","få"
"9607","sv","ha","ha"
"9608","sv","kunna","kunna"
"9609","sv","vara","vara"
"9610","sv","vilja","vilja"
"9611","sv","få","fått"
"9612","sv","kunna","kunnat"
"9613","sv","vara","varit"
"9614","ta","வரு","வருகின்றனர்"
"9615","ta","உள்","உள்ளனர்"
"9616","ta","படு","பட்டது"
"9617","ta","உள்","உள்ளது"
"9618","ta","உள்","உள்ளார்"
"9619","ta","இல்","இல்லை"
"9620","ta","உள்","உள்ளன"
"9621","ta","வேண்டு","வேண்டும்"
"9622","ta","படு","ப்படும்"
"9623","ta","இரு","இருந்தது"
"9624","ta","வரு","வருகிறது"
"9625","ta","படு","பட்ட்"
"9626","ta","படு","பட்டு"
"9627","tr","_","tir"
"9628","tr","i","sa"
"9629","tr","_","dir"
"9630","tr","_","dır"
"9631","tr","_","ydı"
"9632","tr","i","dir"
"9633","tr","i","dır"
"9634","tr","i","dur"
"9635","tr","i","tir"
"9636","tr","i","tır"
"9637","tr","i","tur"
"9638","tr","i","im"
"9639","tr","i","yim"
"9640","tr","i","yım"
"9641","tr","mu","musun"
"9642","tr","_","oldu"
"9643","tr","i","di"
"9644","tr","i","dı"
"9645","tr","i","tı"
"9646","tr","i","tu"
"9647","tr","i","ydi"
"9648","tr","i","ydı"
"9649","tr","i","ydu"
"9650","tr","mi","mi"
"9651","tr","mı","mı"
"9652","tr","mu","mu"
"9653","tr","i","ken"
"9654","tr","_","olduğunu"
"9655","tr","_","değil"
"9656","tr","_","olan"
"9657","tr","_","olarak"
"9658","ug","_","بوپتۇ"
"9659","ug","_","بولۇپ"
"9660","ug","_","بولسا"
"9661","ug","_","تۇراتتى"
"9662","ug","_","كەتتى"
"9663","ug","_","كېتىپتۇ"
"9664","ug","_","ئىدى"
"9665","ug","_","ئىكەن"
"9666","uk","бути","була"
"9667","uk","бути","був"
"9668","uk","бути","було"
"9669","uk","бути","будуть"
"9670","uk","бути","є"
"9671","uk","бути","були"
"9672","uk","бути","буде"
"9673","uk","бути","бути"
"9674","uk","б","б"
"9675","uk","би","би"
"9676","ur","پڑ","پڑ"
"9677","ur","جا","جا"
"9678","ur","جا","جائیں"
"9679","ur","جا","جائے"
"9680","ur","جائے","جائے"
"9681","ur","چاہئے","چاہئے"
